osmid1;osmid2
146340;53648
146341;53647
146342;53646
146343;53645
146344;53644
146345;53643
146346;53642
146347;53641
146348;53640
146349;5364
14635;53639
146350;53638
146351;53637
146352;53636
146353;53635
146354;53634
146355;53633
146356;53632
146357;53631
146358;53630
146359;5363
14636;53629
146360;53628
146361;53627
146362;53626
146363;53625
146364;53624
146365;53623
146366;53622
146367;53621
146368;53620
146369;5362
14637;53619
146370;53618
146371;53617
146372;53616
146373;53615
146374;53614
146375;53613
146376;53612
146377;53611
146378;53610
146379;5361
14638;53609
146380;53608
146381;53607
146382;53606
146383;53605
146384;53604
146385;53603
146386;53602
146387;53601
146388;53600
146389;5360
14639;536
146390;53599
146391;53598
146392;53597
146393;53596
146394;53595
146395;53594
146396;53593
146397;53592
146398;53591
146399;53590
1464;5359
14640;53589
146400;53588
146401;53587
146402;53586
146403;53585
146404;53584
146405;53583
146406;53582
146407;53581
146408;53580
146409;5358
14641;53579
146410;53578
146411;53577
146412;53576
146413;53575
146414;53574
146415;53573
146416;53572
146417;53571
146418;53570
146419;5357
14642;53569
146420;53568
146421;53567
146422;53566
146423;53565
146424;53564
146425;53563
146426;53562
146427;53561
146428;53560
146429;5356
14643;53559
146430;53558
146431;53557
146432;53556
146433;53555
146434;53554
146435;53553
146436;53552
146437;53551
146438;53550
146439;5355
14644;53549
146440;53548
146441;53547
146442;53546
146443;53545
146444;53544
146445;53543
146446;53542
146447;53541
146448;53540
146449;5354
14645;53539
146450;53538
146451;53537
146452;53536
146453;53535
146454;53534
146455;53533
146456;53532
146457;53531
146458;53530
146459;5353
14646;53529
146460;53528
146461;53527
146462;53526
146463;53525
146464;53524
146465;53523
146466;53522
146467;53521
146468;53520
146469;5352
14647;53519
146470;53518
146471;53517
146472;53516
146473;53515
146474;53514
146475;53513
146476;53512
146477;53511
146478;53510
146479;5351
14648;53509
146480;53508
146481;53507
146482;53506
146483;53505
146484;53504
146485;53503
146486;53502
146487;53501
146488;53500
146489;5350
14649;535
146490;53499
146491;53498
146492;53497
146493;53496
146494;53495
146495;53494
146496;53493
146497;53492
146498;53491
146499;53490
1465;5349
14650;53489
146500;53488
146501;53487
146502;53486
146503;53485
146504;53484
146505;53483
146506;53482
146507;53481
146508;53480
146509;5348
14651;53479
146510;53478
146511;53477
146512;53476
146513;53475
146514;53474
146515;53473
146516;53472
146517;53471
146518;53470
146519;5347
14652;53469
146520;53468
146521;53467
146522;53466
146523;53465
146524;53464
146525;53463
146526;53462
146527;53461
146528;53460
146529;5346
14653;53459
146530;53458
146531;53457
146532;53456
146533;53455
146534;53454
146535;53453
146536;53452
146537;53451
146538;53450
146539;5345
14654;53449
146540;53448
146541;53447
146542;53446
146543;53445
146544;53444
146545;53443
146546;53442
146547;53441
146548;53440
146549;5344
14655;53439
146550;53438
146551;53437
146552;53436
146553;53435
146554;53434
146555;53433
146556;53432
146557;53431
146558;53430
146559;5343
14656;53429
146560;53428
146561;53427
146562;53426
146563;53425
146564;53424
146565;53423
146566;53422
146567;53421
146568;53420
146569;5342
14657;53419
146570;53418
146571;53417
146572;53416
146573;53415
146574;53414
146575;53413
146576;53412
146577;53411
146578;53410
146579;5341
14658;53409
146580;53408
146581;53407
146582;53406
146583;53405
146584;53404
146585;53403
146586;53402
146587;53401
146588;53400
146589;5340
14659;534
146590;53399
146591;53398
146592;53397
146593;53396
146594;53395
146595;53394
146596;53393
146597;53392
146598;53391
146599;53390
1466;5339
14660;53389
146600;53388
146601;53387
146602;53386
146603;53385
146604;53384
146605;53383
146606;53382
146607;53381
146608;53380
146609;5338
14661;53379
146610;53378
146611;53377
146612;53376
146613;53375
146614;53374
146615;53373
146616;53372
146617;53371
146618;53370
146619;5337
14662;53369
146620;53368
146621;53367
146622;53366
146623;53365
146624;53364
146625;53363
146626;53362
146627;53361
146628;53360
146629;5336
14663;53359
146630;53358
146631;53357
146632;53356
146633;53355
146634;53354
146635;53353
146636;53352
146637;53351
146638;53350
146639;5335
14664;53349
146640;53348
146641;53347
146642;53346
146643;53345
146644;53344
146645;53343
146646;53342
146647;53341
146648;53340
146649;5334
14665;53339
146650;53338
146651;53337
146652;53336
146653;53335
146654;53334
146655;53333
146656;53332
146657;53331
146658;53330
146659;5333
14666;53329
146660;53328
146661;53327
146662;53326
146663;53325
146664;53324
146665;53323
146666;53322
146667;53321
146668;53320
146669;5332
14667;53319
146670;53318
146671;53317
146672;53316
146673;53315
146674;53314
146675;53313
146676;53312
146677;53311
146678;53310
146679;5331
14668;53309
146680;53308
146681;53307
146682;53306
146683;53305
146684;53304
146685;53303
146686;53302
146687;53301
146688;53300
146689;5330
14669;533
146690;53299
146691;53298
146692;53297
146693;53296
146694;53295
146695;53294
146696;53293
146697;53292
146698;53291
146699;53290
1467;5329
14670;53289
146700;53288
146701;53287
146702;53286
146703;53285
146704;53284
146705;53283
146706;53282
146707;53281
146708;53280
146709;5328
14671;53279
146710;53278
146711;53277
146712;53276
146713;53275
146714;53274
146715;53273
146716;53272
146717;53271
146718;53270
146719;5327
14672;53269
146720;53268
146721;53267
146722;53266
146723;53265
146724;53264
146725;53263
146726;53262
146727;53261
146728;53260
146729;5326
14673;53259
146730;53258
146731;53257
146732;53256
146733;53255
146734;53254
146735;53253
146736;53252
146737;53251
146738;53250
146739;5325
14674;53249
146740;53248
146741;53247
146742;53246
146743;53245
146744;53244
146745;53243
146746;53242
146747;53241
146748;53240
146749;5324
14675;53239
146750;53238
146751;53237
146752;53236
146753;53235
146754;53234
146755;53233
146756;53232
146757;53231
146758;53230
146759;5323
14676;53229
146760;53228
146761;53227
146762;53226
146763;53225
146764;53224
146765;53223
146766;53222
146767;53221
146768;53220
146769;5322
14677;53219
146770;53218
146771;53217
146772;53216
146773;53215
146774;53214
146775;53213
146776;53212
146777;53211
146778;53210
146779;5321
14678;53209
146780;53208
146781;53207
146782;53206
146783;53205
146784;53204
146785;53203
146786;53202
146787;53201
146788;53200
146789;5320
14679;532
146790;53199
146791;53198
146792;53197
146793;53196
146794;53195
146795;53194
146796;53193
146797;53192
146798;53191
146799;53190
1468;5319
14680;53189
146800;53188
146801;53187
146802;53186
146803;53185
146804;53184
146805;53183
146806;53182
146807;53181
146808;53180
146809;5318
14681;53179
146810;53178
146811;53177
146812;53176
146813;53175
146814;53174
146815;53173
146816;53172
146817;53171
146818;53170
146819;5317
14682;53169
146820;53168
146821;53167
146822;53166
146823;53165
146824;53164
146825;53163
146827;53162
146828;53161
146829;53160
14683;5316
146830;53159
146831;53158
146832;53157
146833;53156
146834;53155
146835;53154
146836;53153
146837;53152
146838;53151
146839;53150
14684;5315
146840;53149
146841;53148
146842;53147
146843;53146
146844;53145
146845;53144
146846;53143
146847;53142
146848;53141
146849;53140
14685;5314
146850;53139
146851;53138
146852;53137
146853;53136
146854;53135
146855;53134
146856;53133
146857;53132
146858;53131
146859;53130
14686;5313
146860;53129
146861;53128
146862;53127
146863;53126
146864;53125
146865;53124
146866;53123
146867;53122
146868;53121
146869;53120
14687;5312
146870;53119
146871;53118
146872;53117
146873;53116
146874;53115
146875;53114
146876;53113
146877;53112
146878;53111
146879;53110
14688;5311
146880;53109
146881;53108
146882;53107
146883;53106
146884;53105
146885;53104
146886;53103
146887;53102
146888;53101
146889;53100
14689;5310
146890;531
146891;53099
146892;53098
146893;53097
146894;53096
146895;53095
146896;53094
146897;53093
146898;53092
146899;53091
1469;53090
14690;5309
146900;53089
146901;53088
146902;53087
146903;53086
146904;53085
146905;53084
146906;53083
146907;53082
146908;53081
146909;53080
14691;5308
146910;53079
146911;53078
146912;53077
146913;53076
146914;53075
146915;53074
146916;53073
146917;53072
146918;53071
146919;53070
14692;5307
146920;53069
146921;53068
146922;53067
146923;53066
146924;53065
146925;53064
146926;53063
146927;53062
146928;53061
146929;53060
14693;5306
146930;53059
146931;53058
146932;53057
146933;53056
146934;53055
146935;53054
146936;53053
146937;53052
146938;53051
146939;53050
14694;5305
146940;53049
146941;53048
146942;53047
146943;53046
146944;53045
146945;53044
146946;53043
146947;53042
146948;53041
146949;53040
14695;5304
146950;53039
146951;53038
146952;53037
146953;53036
146954;53035
146955;53034
146956;53033
146957;53032
146958;53031
146959;53030
14696;5303
146960;53029
146961;53028
146962;53027
146963;53026
146964;53025
146965;53024
146966;53023
146967;53022
146968;53021
146969;53020
14697;5302
146970;53019
146971;53018
146972;53017
146973;53016
146974;53015
146975;53014
146976;53013
146977;53012
146978;53011
146979;53010
14698;5301
146980;53009
146981;53008
146982;53007
146983;53006
146984;53005
146985;53004
146986;53003
146987;53002
146988;53001
146989;53000
14699;5300
146990;530
146991;53
146992;52999
146993;52998
146994;52997
146995;52996
146996;52995
146997;52994
146998;52993
146999;52992
147;52991
1470;52990
14700;5299
147000;52989
147001;52988
147002;52987
147003;52986
147004;52985
147005;52984
147006;52983
147007;52982
147008;52981
147009;52980
14701;5298
147010;52979
147011;52978
147012;52977
147013;52976
147014;52975
147015;52974
147016;52973
147017;52972
147018;52971
147019;52970
14702;5297
147020;52969
147021;52968
147022;52967
147023;52966
147024;52965
147025;52964
147026;52963
147027;52962
147028;52961
147029;52960
14703;5296
147030;52959
147031;52958
147032;52957
147033;52956
147034;52955
147035;52954
147036;52953
147037;52952
147038;52951
147039;52950
14704;5295
147040;52949
147041;52948
147042;52947
147043;52946
147044;52945
147045;52944
147046;52943
147047;52942
147048;52941
147049;52940
14705;5294
147050;52939
147051;52938
147052;52937
147053;52936
147054;52935
147055;52934
147056;52933
147057;52932
147058;52931
147059;52930
14706;5293
147060;52929
147061;52928
147062;52927
147063;52926
147064;52925
147065;52924
147066;52923
147067;52922
147068;52921
147069;52920
14707;5292
147070;52919
147071;52918
147072;52917
147073;52916
147074;52915
147075;52914
147076;52913
147077;52912
147078;52911
147079;52910
14708;5291
147080;52909
147081;52908
147082;52907
147083;52906
147084;52905
147085;52904
147086;52903
147087;52902
147088;52901
147089;52900
14709;5290
147090;529
147091;52899
147092;52898
147093;52897
147094;52896
147095;52895
147096;52894
147097;52893
147098;52892
147099;52891
1471;52890
14710;5289
147100;52889
147101;52888
147102;52887
147103;52886
147104;52885
147105;52884
147106;52883
147107;52882
147108;52881
147109;52880
14711;5288
147110;52879
147111;52878
147112;52877
147113;52876
147114;52875
147115;52874
147116;52873
147117;52872
147118;52871
147119;52870
14712;5287
147120;52869
147121;52868
147122;52867
147123;52866
147124;52865
147125;52864
147126;52863
147127;52862
147128;52861
147129;52860
14713;5286
147130;52859
147131;52858
147132;52857
147133;52856
147134;52855
147135;52854
147136;52853
147137;52852
147138;52851
147139;52850
14714;5285
147140;52849
147141;52848
147142;52847
147143;52846
147144;52845
147145;52844
147146;52843
147147;52842
147148;52841
147149;52840
14715;5284
147150;52839
147151;52838
147152;52837
147153;52836
147154;52835
147155;52834
147156;52833
147157;52832
147158;52831
147159;52830
14716;5283
147160;52829
147161;52828
147162;52827
147163;52826
147164;52825
147165;52824
147166;52823
147167;52822
147168;52821
147169;52820
14717;5282
147170;52819
147171;52818
147172;52817
147173;52816
147174;52815
147175;52814
147176;52813
147177;52812
147178;52811
147179;52810
14718;5281
147180;52809
147181;52808
147182;52807
147183;52806
147184;52805
147185;52804
147186;52803
147187;52802
147188;52801
147189;52800
14719;5280
147190;528
147191;52799
147192;52798
147193;52797
147194;52796
147195;52795
147196;52794
147197;52793
147198;52792
147199;52791
1472;52790
14720;5279
147200;52789
147201;52788
147202;52787
147203;52786
147204;52785
147205;52784
147206;52783
147207;52782
147208;52781
147209;52780
14721;5278
147210;52779
147211;52778
147212;52777
147213;52776
147214;52775
147215;52774
147216;52773
147217;52772
147218;52771
147219;52770
14722;5277
147220;52769
147221;52768
147222;52767
147223;52766
147224;52765
147225;52764
147226;52763
147227;52762
147228;52761
147229;52760
14723;5276
147230;52759
147231;52758
147232;52757
147233;52756
147234;52755
147235;52754
147236;52753
147237;52752
147238;52751
147239;52750
14724;5275
147240;52749
147241;52748
147242;52747
147243;52746
147244;52745
147245;52744
147246;52743
147247;52742
147248;52741
147249;52740
14725;5274
147250;52739
147251;52738
147252;52737
147253;52736
147254;52735
147255;52734
147256;52733
147257;52732
147258;52731
147259;52730
14726;5273
147260;52729
147261;52728
147262;52727
147263;52726
147264;52725
147265;52724
147266;52723
147267;52722
147268;52721
147269;52720
14727;5272
147270;52719
147271;52718
147272;52717
147273;52716
147274;52715
147275;52714
147276;52713
147277;52712
147278;52711
147279;52710
14728;5271
147280;52709
147281;52708
147282;52707
147283;52706
147284;52705
147285;52704
147286;52703
147287;52702
147288;52701
147289;52700
14729;5270
147290;527
147291;52699
147292;52698
147293;52697
147294;52696
147295;52695
147296;52694
147297;52693
147298;52692
147299;52691
1473;52690
14730;5269
147300;52689
147301;52688
147302;52687
147303;52686
147304;52685
147305;52684
147306;52683
147307;52682
147308;52681
147309;52680
14731;5268
147310;52679
147311;52678
147312;52677
147313;52676
147314;52675
147315;52674
147316;52673
147317;52672
147318;52671
147319;52670
14732;5267
147320;52669
147321;52668
147322;52667
147323;52666
147324;52665
147325;52664
147326;52663
147327;52662
147328;52661
147329;52660
14733;5266
147330;52659
147331;52658
147332;52657
147333;52656
147334;52655
147335;52654
147336;52653
147337;52652
147338;52651
147339;52650
14734;5265
147340;52649
147341;52648
147342;52647
147343;52646
147344;52645
147345;52644
147346;52643
147347;52642
147348;52641
147349;52640
14735;5264
147350;52639
147351;52638
147352;52637
147353;52636
147354;52635
147355;52634
147356;52633
147357;52632
147358;52631
147359;52630
14736;5263
147360;52629
147361;52628
147362;52627
147363;52626
147364;52625
147365;52624
147366;52623
147367;52622
147368;52621
147369;52620
14737;5262
147370;52619
147371;52618
147372;52617
147373;52616
147374;52615
147375;52614
147376;52613
147377;52612
147378;52611
147379;52610
14738;5261
147380;52609
147381;52608
147382;52607
147383;52606
147384;52605
147385;52604
147386;52603
147387;52602
147388;52601
147389;52600
14739;5260
147390;526
147391;52599
147392;52598
147393;52597
147394;52596
147395;52595
147396;52594
147397;52593
147398;52592
147399;52591
1474;52590
14740;5259
147400;52589
147401;52588
147402;52587
147403;52586
147404;52585
147405;52584
147406;52583
147407;52582
147408;52581
147409;52580
